"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AL590617.2",9.403313117851e-25,0.0235680246460735,0.172,0.143,2.63979209157431e-20
"COMMD6",9.59582161285172e-25,0.0482031415867881,0.951,0.932,2.69383500137586e-20
"SEC16A",1.01312556483473e-24,0.0263038745471589,0.327,0.287,2.84414739816054e-20
"ENTPD5",1.05384187845366e-24,0.0180272487477096,0.235,0.2,2.95845030538297e-20
"DDX19B",1.05910327181317e-24,-0.0508083103954942,0.287,0.314,2.9732206149611e-20
"TOPBP1",1.11797544673206e-24,-0.0497436458092568,0.473,0.504,3.13849247161091e-20
"NME1",1.1198311030486e-24,0.0628655290602893,0.72,0.674,3.14370185558832e-20
"MLF2",1.1570471748792e-24,0.0676666705005069,0.894,0.866,3.24817853403839e-20
"RPS6KA2",1.18924766849561e-24,-0.0485341371173444,0.22,0.248,3.33857497976773e-20
"NOTCH2",1.20387755791153e-24,0.043185674225532,0.312,0.275,3.37964546832503e-20
"TMEM35B",1.21361473816561e-24,-0.0676277919617044,0.457,0.473,3.40698065445233e-20
"TAF1",1.34886020889891e-24,-0.0550324258050785,0.377,0.404,3.78665526444192e-20
"PPP1R11",1.36747277395477e-24,0.0310711196056619,0.437,0.392,3.83890631832324e-20
"RNF40",1.50073574829412e-24,0.026121692991178,0.306,0.268,4.21301546618608e-20
"HDHD5",1.63662780194361e-24,0.0274342835753182,0.423,0.381,4.5945052283963e-20
"CCDC102A",1.70324459787779e-24,-0.0395317829191347,0.144,0.169,4.78151855962232e-20
"BTBD2",1.73478784029556e-24,-0.0562555666352993,0.447,0.47,4.87006990406172e-20
"RIOK1",1.87557049739696e-24,0.0237859423867853,0.398,0.353,5.26528905734249e-20
"SLC27A4",1.88402795834842e-24,0.0220898537491648,0.217,0.185,5.28903168747152e-20
"PSME3",1.91279711524964e-24,0.0270533988836745,0.317,0.277,5.36979534164031e-20
"PSMD14",1.94998125850964e-24,-0.0635876724444049,0.719,0.718,5.47418238701411e-20
"BTBD8",1.96646068482538e-24,-0.0295073377312506,0.105,0.129,5.52044508051028e-20
"ATG16L1",2.00320158817125e-24,0.0213905463628324,0.132,0.106,5.62358781847316e-20
"ZNF670",2.05061659168498e-24,-0.0386031678321553,0.182,0.21,5.75669595783726e-20
"SMG7",2.10264087096412e-24,-0.0596170781674116,0.456,0.477,5.90274371705757e-20
"RUNX1",2.10445960708231e-24,-0.13773602608328,0.764,0.771,5.90784945496216e-20
"FIZ1",2.1710114781194e-24,-0.0228776882486876,0.087,0.11,6.09468052252458e-20
"LRRC59",2.24865400174603e-24,0.0245342632557596,0.457,0.405,6.31264637910163e-20
"EMC4",2.3023783567809e-24,-0.0581189643052744,0.627,0.631,6.46346676099101e-20
"STAM2",2.45486462934544e-24,-0.0569098706587979,0.286,0.311,6.89154147396147e-20
"MPLKIP",2.48580853386281e-24,0.0674029435395044,0.766,0.735,6.97841029711306e-20
"NIPAL3",2.63094895938907e-24,-0.0595105012813565,0.364,0.389,7.38586301369294e-20
"SAMD8",2.64394607434053e-24,0.0292133346451984,0.37,0.327,7.42234981449616e-20
"CHUK",2.72691186777244e-24,0.0206491179052912,0.194,0.163,7.65525968639757e-20
"LINC02328",2.72985016370471e-24,0.0128324276829176,0.116,0.092,7.66350836456822e-20
"STPG1",2.75114422820939e-24,0.0225137757045991,0.215,0.183,7.72328719185221e-20
"ANTKMT",2.75288601220298e-24,-0.0445798446797107,0.408,0.438,7.72817690205742e-20
"FXR2",2.7564729953857e-24,0.0192564416495379,0.185,0.154,7.73824663994629e-20
"G6PD",2.83742928078524e-24,0.0447730226210557,0.355,0.321,7.96551521994839e-20
"MRPL55",2.92192853523164e-24,-0.0480409456698817,0.548,0.569,8.20272997695577e-20
"LINC00578",2.93911439801223e-24,-0.0343857723513245,0.079,0.1,8.25097584953973e-20
"ZNF616",3.0960530312024e-24,-0.0266682622817798,0.094,0.117,8.69154967449449e-20
"AC022075.1",3.1648971923722e-24,-0.0714698838420146,0.512,0.544,8.88481588814649e-20
"USP48",3.20706372059416e-24,-0.0661080951160842,0.559,0.569,9.00318998282398e-20
"RITA1",3.72480922102267e-24,-0.0310884579767433,0.165,0.192,1.0456656926177e-19
"STAT5B",3.76101187820891e-24,-0.0600518349747455,0.237,0.262,1.05582886456959e-19
"CEP97",3.79661005349138e-24,0.0235280721098902,0.255,0.22,1.06582234031663e-19
"PNISR",3.84775536012552e-24,0.0307578129247714,0.861,0.826,1.08018036224804e-19
"STK19",3.96273106778367e-24,0.0259580219480124,0.392,0.349,1.11245749265891e-19
"ACTR6",4.03667181227584e-24,0.0341344240166117,0.584,0.534,1.1332148778602e-19
"ZFYVE27",4.05610300830539e-24,0.0266280825055206,0.29,0.253,1.13866979752157e-19
"PML",4.17542019644168e-24,-0.0517748745471422,0.323,0.349,1.17216571174707e-19
"ST13",4.20062928468401e-24,0.0543958738977319,0.924,0.904,1.17924265908934e-19
"C3orf67-AS1",4.33121834587466e-24,0.0200671860015659,0.188,0.156,1.21590292623739e-19
"FBXO46",4.49903370583139e-24,-0.0315362935070624,0.144,0.17,1.26301373223804e-19
"ETAA1",4.65078523777636e-24,-0.0479853535396963,0.282,0.309,1.30561493980096e-19
"CENPX",4.68223464896427e-24,-0.0392547954061043,0.624,0.653,1.31444373300374e-19
"RBM42",5.05376903341201e-24,-0.0450463775483913,0.427,0.45,1.41874458074975e-19
"AL451165.2",5.13460819236543e-24,-0.0331280611178209,0.176,0.204,1.44143855784275e-19
"ZDHHC3",5.28946632211138e-24,0.0348312917497179,0.527,0.473,1.48491188060633e-19
"FOXP4",5.34098418772042e-24,-0.033279244465386,0.135,0.161,1.49937449101875e-19
"AP002381.2",5.39323532365111e-24,-0.0438888662945696,0.144,0.168,1.51404295240858e-19
"CDC5L",5.64248095890398e-24,0.0443838965527252,0.635,0.596,1.58401367959311e-19
"ZSWIM9",5.81540668632882e-24,-0.0283072142740359,0.134,0.16,1.63255911905309e-19
"MASTL",6.00063564500693e-24,0.0352301449548262,0.217,0.187,1.6845584446228e-19
"LIX1L",6.02837330957818e-24,0.015115615146275,0.179,0.148,1.69234523919788e-19
"COX7C",6.2429642140144e-24,-0.0288420755384733,0.981,0.979,1.75258734380026e-19
"ZNF562",6.61290315397058e-24,-0.0473154812343695,0.305,0.332,1.85644030241416e-19
"TFB1M",6.71617398741761e-24,0.0313108995465591,0.487,0.44,1.88543152348774e-19
"ZDHHC8",6.83682127438405e-24,0.0128509011206909,0.166,0.137,1.91930083635783e-19
"GARS-DT",6.90485568327437e-24,0.0571044805338065,0.4,0.365,1.93840013596561e-19
"PPARD",6.98238485417667e-24,0.049548050825785,0.347,0.305,1.96016490011302e-19
"TCERG1",7.24550641822361e-24,-0.069516139285273,0.561,0.56,2.03403101678791e-19
"KMT2D",7.30191931165175e-24,0.0183010935087209,0.251,0.216,2.04986780836e-19
"VPS13B",7.51538309984406e-24,-0.0826229929753477,0.745,0.756,2.10979349761922e-19
"SLC25A11",7.79175227017403e-24,0.0459930826601583,0.638,0.59,2.18737861480596e-19
"SKI",7.98349497053514e-24,-0.0930768854619461,0.306,0.324,2.24120654307833e-19
"MEGF9",8.26485953950189e-24,0.0287495886763259,0.351,0.309,2.32019401852436e-19
"PLEKHA2",8.3278254913966e-24,0.0170606612771751,0.505,0.542,2.33787045019977e-19
"SLC25A32",8.74332683844052e-24,-0.0510230491871249,0.282,0.308,2.45451414335541e-19
"FAM102A",8.77518996691285e-24,0.0554464715910407,0.336,0.302,2.46345907941144e-19
"PIK3C2B",8.98857202143086e-24,0.017883048281512,0.125,0.1,2.52336182357628e-19
"ABHD11",8.99575572706351e-24,0.0249300313158813,0.242,0.21,2.52537850525854e-19
"PRDX3",9.1554688778753e-24,0.0518149472151379,0.766,0.73,2.57021477808593e-19
"SAP30BP",9.55769755492021e-24,-0.0548751703336595,0.47,0.484,2.68313243459275e-19
"ADSS",9.56174806953192e-24,-0.0606663494262851,0.582,0.588,2.68426953555969e-19
"TMEM160",9.56903572937152e-24,-0.0823231312251591,0.655,0.64,2.68631540030647e-19
"DEK",9.58604231247037e-24,0.0286927065112095,0.91,0.923,2.69108965837981e-19
"CDC25B",1.00003529294923e-23,-0.000733941955380457,0.323,0.281,2.80739907789637e-19
"EDEM3",1.03633446655031e-23,-0.0414225918958804,0.239,0.268,2.90930174794669e-19
"BCLAF1",1.08029942321484e-23,0.035536155759577,0.687,0.643,3.03272457079101e-19
"POM121C",1.1989653509153e-23,0.0440780017066361,0.434,0.393,3.36585542962453e-19
"RUFY1",1.21178554557787e-23,-0.0576694610584116,0.379,0.401,3.40184556210076e-19
"FN1",1.21413036079206e-23,0.0596580464333069,0.167,0.14,3.40842816185156e-19
"YAE1",1.24938422209122e-23,-0.0501270001744483,0.253,0.278,3.50739632667668e-19
"RILP",1.28505365992686e-23,0.0219843877005128,0.145,0.119,3.60753113951268e-19
"TP53BP2",1.30948319592865e-23,-0.0526239462770959,0.28,0.306,3.67611217593049e-19
"U62317.1",1.32711124228011e-23,0.0203980222193863,0.104,0.081,3.72559939045294e-19
"C5orf34",1.38597041413371e-23,-0.0230117481920066,0.093,0.116,3.89083474359757e-19
"SRCAP",1.39518582071087e-23,0.023017361798506,0.251,0.217,3.91670515448162e-19
"STX6",1.42173436456909e-23,-0.0685398629023387,0.56,0.569,3.99123488165482e-19
"DBF4B",1.47176930232396e-23,-0.032336734815957,0.105,0.128,4.13169796241405e-19
"EIF3J-DT",1.5223381251383e-23,-0.0468660296865836,0.21,0.236,4.27365981870074e-19
"CPSF4",1.52262409622428e-23,-0.0396480344328514,0.244,0.273,4.27446262533043e-19
"BCL11B",1.53032644519753e-23,0.0129573691980443,0.223,0.187,4.29608542960303e-19
"CCDC124",1.53435219160071e-23,0.0493011908914561,0.64,0.604,4.30738690748067e-19
"CUL2",1.54055110335028e-23,0.0182944791080411,0.406,0.36,4.32478911243524e-19
"CKAP2L",1.57362569027006e-23,-0.0591922567835967,0.128,0.151,4.41763940029514e-19
"SLC35A2",1.58390198484259e-23,-0.0384127046716564,0.173,0.198,4.44648804204861e-19
"TCP11L2",1.63135826995975e-23,-0.0456527101333279,0.262,0.291,4.579712071258e-19
"IGSF1",1.80605013527906e-23,0.15776495713849,0.133,0.116,5.07012454476891e-19
"NIPA1",1.89747747808292e-23,-0.0331825215230575,0.137,0.162,5.32678852422219e-19
"DENND6A",1.93138501351361e-23,-0.0557511015606284,0.385,0.409,5.42197714843675e-19
"KPNA6",1.94077160337423e-23,-0.0625365866526248,0.474,0.482,5.44832812215248e-19
"GMNN",1.94324661614504e-23,0.100596652428628,0.44,0.411,5.45527622550396e-19
"AKNAD1",1.96961803215021e-23,0.0225042421705153,0.198,0.166,5.52930870165529e-19
"PPP1R8",1.98230390812848e-23,0.0213152193890453,0.29,0.251,5.56492176128908e-19
"LZTR1",2.02730524485071e-23,0.013665816147398,0.119,0.095,5.69125401386939e-19
"ZC3H14",2.11414808512067e-23,-0.0657293403798486,0.529,0.546,5.93504791935925e-19
"CLU",2.13770709276467e-23,-0.24415197782586,0.551,0.448,6.00118512151826e-19
"ATP6V0D1",2.1435310230591e-23,0.0227912090057405,0.518,0.464,6.01753464103381e-19
"ARID1B",2.16496846722198e-23,-0.147623680956875,0.812,0.796,6.07771597803227e-19
"PPID",2.19797706516249e-23,0.0305149749540367,0.409,0.366,6.17038101503066e-19
"TBL2",2.27632926565239e-23,0.0219113338865884,0.27,0.235,6.39033914746594e-19
"JMJD4",2.34048810592415e-23,-0.0321058482900604,0.156,0.181,6.57045225976087e-19
"ADPRHL2",2.39616154015871e-23,0.0387554806452181,0.533,0.486,6.72674429168756e-19
"GRB10",2.40144568091994e-23,-0.0255882527402592,0.315,0.369,6.74157846004654e-19
"PPFIBP2",2.49683978023707e-23,-0.058540158897947,0.22,0.246,7.00937831505954e-19
"MROH1",2.56052898995248e-23,0.0400287729951858,0.414,0.372,7.18817303349359e-19
"NECTIN1",2.68074850621037e-23,0.0233130461615458,0.656,0.595,7.52566528148437e-19
"WDR53",2.69120066762017e-23,0.0235731994910265,0.229,0.197,7.5550076342101e-19
"INPP5K",2.78117003579549e-23,-0.0217015167219048,0.103,0.126,7.80757864148867e-19
"SEC22C",2.82902715095628e-23,0.0220421895033795,0.303,0.264,7.94192792087956e-19
"UBE2E1",2.84761339544968e-23,-0.0733255135959761,0.605,0.611,7.9941050850459e-19
"DENND10",2.91180092920771e-23,0.0342526946194433,0.478,0.434,8.17429874856482e-19
"CHCHD1",2.94048402819079e-23,0.0509150001546037,0.732,0.697,8.25482081234001e-19
"WAPL",3.07062371962735e-23,-0.0618805712557569,0.507,0.521,8.62016196810985e-19
"PPP3R1",3.20341233337896e-23,-0.0836007183909437,0.51,0.521,8.99293944349475e-19
"BCR",3.20537414186632e-23,0.0405015623702043,0.392,0.353,8.99844682846132e-19
"LINC01619",3.24793842574435e-23,0.0745966850084733,0.378,0.34,9.11793754259211e-19
"CLPB",3.37791343831011e-23,0.017486112541287,0.218,0.185,9.48281639536797e-19
"MIA3",3.5120606287384e-23,-0.0550756123518537,0.44,0.464,9.85940780305731e-19
"FAM53B",3.55903040532684e-23,-0.0704334853498786,0.275,0.296,9.99126605687405e-19
"TTLL3",3.80063207978698e-23,-0.0383029391929721,0.166,0.192,1.0669514437586e-18
"WDR6",3.82995734603356e-23,-0.0489359514318432,0.219,0.245,1.075183925752e-18
"USP18",3.91033346411855e-23,0.0375827782445104,0.208,0.179,1.097747913382e-18
"CENPL",4.114624438504e-23,-0.023898267168442,0.088,0.11,1.15509851862123e-18
"NUP214",4.14087577509454e-23,0.0274291242585121,0.426,0.382,1.16246805634229e-18
"UST",4.22170394580631e-23,-0.0550045529638483,0.462,0.49,1.18515894870621e-18
"DENR",4.52486260875372e-23,0.0426880018031679,0.815,0.775,1.27026468015543e-18
"C6orf226",4.55089174656925e-23,-0.0670705438292967,0.316,0.335,1.27757184001438e-18
"TTF2",4.65083187958757e-23,-0.0507446699763373,0.261,0.286,1.30562803355662e-18
"PELI3",4.78602800560737e-23,0.010275436874546,0.11,0.086,1.34358164201416e-18
"METTL9",5.14088588989361e-23,-0.0559708915490232,0.713,0.716,1.44320089586983e-18
"MPP5",5.37026077641951e-23,0.025603541059873,0.363,0.322,1.50759330776425e-18
"COX6A1",5.44311759501828e-23,-0.088334202374249,0.982,0.976,1.52804640244948e-18
"GIT2",5.46023684697059e-23,0.0198570691427277,0.364,0.321,1.53285229005005e-18
"ETV5",5.62458302418962e-23,0.0767323419463658,0.56,0.531,1.57898919238075e-18
"HEBP1",5.82426521041924e-23,-0.0608322525828895,0.533,0.543,1.63504597252099e-18
"FBXO10",6.30634442491136e-23,0.0158263420110099,0.12,0.096,1.77038007040537e-18
"KIAA0556",6.6428288039056e-23,0.0249729884775436,0.357,0.316,1.86484133012042e-18
"HAUS5",6.77045565090869e-23,-0.0310619542500334,0.121,0.145,1.9006700148796e-18
"AZIN1",6.80570021613768e-23,-0.072131706816786,0.551,0.56,1.91056422167633e-18
"CAPN12",7.28057442618032e-23,0.0327673120468136,0.2,0.172,2.0438756586616e-18
"MACROD2",7.42072035365439e-23,-0.0103373352813988,0.276,0.234,2.0832188248814e-18
"PCP4L1",7.75392631133626e-23,-0.00166456013106053,0.105,0.131,2.17675973338143e-18
"MAPK13",7.92295915905262e-23,-0.0477686761385357,0.531,0.547,2.22421232472084e-18
"EMC7",7.94667740010057e-23,0.039727871618587,0.592,0.542,2.23087074653023e-18
"PIK3C3",8.14095026126078e-23,0.0271897702238268,0.375,0.335,2.28540896684374e-18
"WBP2",8.74075189896681e-23,0.0394379296047259,0.468,0.425,2.45379128059695e-18
"CNOT11",9.19226649820931e-23,-0.0412777328562326,0.29,0.317,2.5805449740423e-18
"TAF13",9.35712353698394e-23,0.032334798730146,0.215,0.185,2.6268252905375e-18
"SLC43A2",9.40372683247762e-23,0.0122904286813656,0.111,0.087,2.63990823368144e-18
"HYI",9.40867079208244e-23,-0.0594391817879117,0.296,0.319,2.6412961514613e-18
"IQSEC2",9.70761630226651e-23,-0.0452540403039969,0.172,0.197,2.72521912453528e-18
"NDUFC2",1.00346423000046e-22,-0.0555684380042281,0.899,0.908,2.81702513288029e-18
"SCLT1",1.07929069723375e-22,-0.119619729879416,0.385,0.404,3.0298927743443e-18
"TAB1",1.09864086961226e-22,-0.0355005494880919,0.178,0.205,3.0842145132625e-18
"TNFRSF14",1.10685338732454e-22,0.0127148467799941,0.146,0.119,3.10726951423619e-18
"RABEP1",1.13541531821923e-22,-0.0639488232886456,0.531,0.539,3.18745142283685e-18
"ACD",1.15129032891763e-22,-0.0566988541001217,0.264,0.287,3.23201734037046e-18
"DCAF4",1.21870615615738e-22,0.00993971768293681,0.16,0.132,3.42127379218061e-18
"KARS",1.23653416362574e-22,-0.0562767538968317,0.471,0.486,3.47132235754655e-18
"KCTD10",1.24687879910567e-22,0.0213981535911551,0.205,0.175,3.50036285272935e-18
"RPP30",1.28773503944324e-22,0.0449936386597101,0.479,0.446,3.615058576229e-18
"ZFAND3",1.29859825632871e-22,-0.0858810610014022,0.895,0.881,3.64555488499159e-18
"KPNA5",1.30501204916306e-22,-0.0405897062606479,0.201,0.228,3.66356032561546e-18
"SIK2",1.35176370206357e-22,-0.0861143218186088,0.465,0.48,3.79480624080306e-18
"VPS26A",1.35409783773168e-22,0.0359872026079791,0.606,0.561,3.80135885986414e-18
"ZNF785",1.36534558827308e-22,-0.0435042511116592,0.23,0.257,3.83293466995902e-18
"RAPGEFL1",1.38951035451307e-22,0.0238492373698,0.288,0.252,3.90077241822453e-18
"TWIST1",1.41002340906606e-22,-0.0652414352779265,0.231,0.255,3.95835871627115e-18
"PIGQ",1.41351564457289e-22,0.0145942532691137,0.144,0.118,3.96816246900947e-18
"PSMC1",1.45383326884101e-22,0.0624360095804226,0.789,0.774,4.08134613561738e-18
"AC016065.1",1.46016774699777e-22,0.0172004845474194,0.117,0.094,4.09912891614684e-18
"AL353807.5",1.48419147367532e-22,-0.0372689046369484,0.116,0.139,4.16657072404874e-18
"SUSD1",1.4996631703082e-22,0.0300959121578838,0.14,0.116,4.2100044180062e-18
"MYO3B",1.51415162508889e-22,-0.00513937939487388,0.205,0.17,4.25067785711204e-18
"IMPDH1",1.51596601803307e-22,0.0304564293416876,0.466,0.419,4.25577140242424e-18
"RHOT1",1.55714464515309e-22,-0.0632750491749765,0.395,0.414,4.37137216233826e-18
"PPIL1",1.57764400507144e-22,-0.0380164702715544,0.274,0.302,4.42892001543706e-18
"ABTB1",1.62574605578915e-22,0.016302163352626,0.129,0.104,4.56395690241688e-18
"NRN1",1.64455650599834e-22,0.148220312937416,0.263,0.248,4.61676347928913e-18
"GGCT",1.6580480090968e-22,0.0568639568501195,0.794,0.735,4.65463817593744e-18
"MORN1",1.68287147623022e-22,-0.0438257188075786,0.149,0.171,4.72432509522111e-18
"NCKAP5",1.70662423236329e-22,-0.273687799463542,0.707,0.7,4.79100620751347e-18
"GMPPB",1.73169960445069e-22,0.0162990995032533,0.146,0.12,4.86140029957442e-18
"SLC38A7",1.7345898070981e-22,0.0121991819962264,0.13,0.105,4.86951396546651e-18
"CFAP69",1.79660506745116e-22,-0.04333238150837,0.132,0.154,5.04360940585565e-18
"MRFAP1L1",1.8866244372002e-22,-0.0599226327169083,0.34,0.358,5.29632078255212e-18
"MTIF3",1.92233303098127e-22,0.0419141150294156,0.637,0.59,5.39656551787371e-18
"RCBTB1",1.93739570481251e-22,0.0286500401554695,0.14,0.115,5.43885096212015e-18
"TMEM14B",1.94711356391005e-22,0.065688031138692,0.858,0.864,5.46613190796469e-18
"AL035530.2",1.9600857290145e-22,0.0168639007848478,0.222,0.189,5.50254866706239e-18
"BPNT1",2.06404710182676e-22,-0.0351035171569621,0.172,0.198,5.79439942895827e-18
"EIF3D",2.06778931828195e-22,0.012437103564948,0.852,0.79,5.80490495321292e-18
"TP53RK",2.06989946698106e-22,0.0237764494054059,0.332,0.292,5.81082877365592e-18
"RNF24",2.11873530287345e-22,-0.0145735049511635,0.537,0.482,5.94792561575665e-18
"LIMS1",2.14608663706927e-22,0.034958522382016,0.718,0.668,6.02470901624455e-18
"ACTB",2.17789709010215e-22,-0.102149048859062,0.996,0.996,6.11401050104376e-18
"TMEM39A",2.21252188570857e-22,-0.0367664604560238,0.259,0.288,6.21121268974966e-18
"SFT2D2",2.24498043526342e-22,-0.0667435888513737,0.369,0.388,6.302333575915e-18
"HECTD4",2.27682702612886e-22,0.0367665282549596,0.558,0.511,6.39173651045154e-18
"SNX17",2.32561054726569e-22,-0.0567997518835951,0.592,0.601,6.52868648933897e-18
"BTN3A2",2.43244009395896e-22,-0.0384975146554143,0.179,0.204,6.82858907577098e-18
"NDUFB8",2.47067138943593e-22,0.023956641279347,0.911,0.877,6.93591579156349e-18
"KLHL12",2.48681021378622e-22,-0.0339974633861926,0.175,0.201,6.98122231316207e-18
"TMEM203",2.59742415379297e-22,0.0225550243816129,0.516,0.469,7.291748826943e-18
"AC093323.1",2.6248754637194e-22,-0.038752131158222,0.159,0.183,7.36881288929948e-18
"VPS45",2.69770934951745e-22,-0.0455092552757509,0.333,0.359,7.57327945690034e-18
"ZNF28",2.72723626420646e-22,-0.0201085385286241,0.091,0.113,7.6561703645068e-18
"EMSY",2.79330354793899e-22,-0.0613978856930258,0.388,0.41,7.84164105012912e-18
"GOLGA3",2.99178723034525e-22,0.0274118083132687,0.373,0.331,8.39884429174823e-18
"MAPK6",2.99646197947868e-22,0.0373301192375172,0.6,0.553,8.41196771499051e-18
"PLEKHH3",3.08557901376931e-22,0.0242672862036596,0.356,0.316,8.66214596535457e-18
"WDR44",3.09517314217613e-22,-0.00247193104595195,0.418,0.366,8.68907956203105e-18
"COX19",3.10252134969758e-22,-0.0555090662386035,0.545,0.553,8.70970818500602e-18
"CBR3",3.17579803548334e-22,0.0275682524872184,0.429,0.384,8.91541782501239e-18
"LINC02614",3.21136362807585e-22,0.000761754863824349,0.231,0.192,9.01526111309735e-18
"ZBTB10",3.28366542732622e-22,-0.0250058261181208,0.087,0.108,9.21823395413289e-18
"ZNF436-AS1",3.41466909577166e-22,0.0164872790279501,0.11,0.087,9.58600055255977e-18
"SELENOW",3.46604880404382e-22,-0.138306984008885,0.953,0.948,9.73023880759222e-18
"AC068724.3",3.56413049692988e-22,-0.0618207932798466,0.26,0.279,1.00055835440313e-17
"WEE1",3.62044039646092e-22,-0.0735259083603706,0.322,0.342,1.01636623249848e-17
"CCDC113",3.67868996830361e-22,0.00886838811303217,0.167,0.138,1.03271863480187e-17
"EPC2",3.87887017536905e-22,-0.0591300769222237,0.341,0.364,1.08891522433135e-17
"C12orf45",4.27990753979223e-22,0.0350238363811589,0.447,0.407,1.20149844364587e-17
"MIF4GD",4.53180029079823e-22,-0.0408643120753341,0.284,0.312,1.27221229563579e-17
"GNA13",4.69565567129819e-22,-0.046035120625214,0.295,0.321,1.31821141660354e-17
"ARHGEF2",4.74473105564416e-22,-0.0297511494951353,0.163,0.19,1.33198834925099e-17
"CABIN1",4.95615283432977e-22,-0.0705625425083452,0.433,0.449,1.3913407851814e-17
